date,time,team,name,card,type
2024-08-19,12:32:39,Red,Russel,K♥,Block
2024-08-19,12:35:10,Red,Larah,J♥,Block
2024-08-19,12:35:44,Blue,Mel,Q♣,Block
2024-08-19,12:36:17,Blue,Mel,2♦,Block
2024-08-19,13:00:53,Blue,Maya,J♥,Block
2024-08-14,12:24:01,Green,Howard,7♥,Block
2024-08-14,12:33:38,Red,Howard,4♣,Block
2024-08-14,12:34:17,Red,Howard,J♦,Block
2024-08-14,12:50:09,Green,Nishant,A♦,Block
2024-08-14,12:54:33,Green,Behring,J♣,Block
2024-08-13,12:18:19,Blue,Howard,J♦,Block
2024-08-13,12:37:08,Red,Larah,J♥,Block
2024-08-13,12:53:07,Blue,Daniel,J♦,Block
2024-08-05,12:29:41,Blue,Howard,3♥,Block
2024-08-05,12:33:06,Blue,Mel,J♣,Block
2024-08-05,12:35:13,Green,Nishant,J♦,Block
2024-08-05,12:36:06,Green,Paul,J♣,Block
2024-08-05,12:42:38,Blue,Russel,J♠,Block
2024-08-05,12:52:18,Green,Jaemo,J♥,Block
2024-08-05,12:56:40,Blue,Howard,J♣,Block
2024-07-31,12:13:47,Green,Howard,J♠,Block
2024-07-31,12:13:47,Green,Howard,J♠,Block
2024-07-31,12:18:04,Blue,Behring,4♠,Block
2024-07-31,12:18:51,Blue,Behring,J♣,Block
2024-07-31,12:25:44,Green,Howard,A♣,Block
2024-07-31,12:32:26,Red,Paul,2♦,Block
2024-07-31,12:34:21,Green,Howard,J♥,Block
2024-07-31,12:45:16,Green,Howard,J♣,Block
2024-07-31,12:48:25,Blue,Mel,J♦,Block
2024-07-31,12:49:12,Green,Daniel,J♠,Block
2024-07-31,12:51:03,Green,Daniel,6♠,Block
2024-07-31,12:52:39,Green,Maya,Q♣,Block
2024-07-31,12:54:42,Green,Daniel,J♥,Block
2024-07-31,12:55:39,Blue,Nishant,3♥,Block
2024-07-31,12:58:17,Green,Daniel,J♥,Block
2024-07-31,12:59:51,Red,Paul,J♠,Block
2024-07-31,13:00:34,Blue,Mel,J♥,Block
2024-07-30,12:09:57,Green,Maya,J♣,Block
2024-07-30,12:26:28,Blue,Mel,6♥,Block
2024-07-30,12:36:19,Blue,Mel,J♥,Block
2024-07-30,12:46:45,Green,Howard,J♦,Block
2024-07-30,12:47:19,Green,Daniel,J♣,Block
2024-07-29,12:21:59,Green,Howard,J♣,Block
2024-07-29,12:24:50,Blue,Jaemo,J♠,Block
2024-07-29,12:25:09,Green,Nishant,K♠,Block
2024-07-29,12:27:12,Green,Nishant,2♠,Block
2024-07-29,12:30:25,Blue,Jaemo,Q♦,Block
2024-07-29,12:33:40,Green,Daniel,J♦,Block
2024-07-29,12:35:53,Blue,Maya,A♣,Block
2024-07-29,12:41:14,Green,Nishant,J♠,Block
2024-07-29,12:44:58,Green,Daniel,J♥,Block
2024-07-29,12:49:19,Green,Paul,J♣,Block
2024-07-29,12:55:25,Green,Nishant,2♦,Block
2024-07-24,12:19:53,Blue,Larah,2♥,Block
2024-07-24,12:21:07,Red,Nishant,J♥,Block
2024-07-24,12:28:21,Green,Daniel,K♦,Block
2024-07-24,12:46:28,Blue,Maya,K♦,Block
2024-07-24,12:46:57,Red,Jaemo,8♦,Block
2024-07-24,12:49:09,Blue,Larah,J♣,Block
2024-07-24,12:52:55,Red,Andy,J♦,Block
2024-07-23,12:07:58,Blue,Maya,J♣,Block
2024-07-23,12:18:01,Red,Nishant,8♥,Block
2024-07-23,12:21:46,Blue,Maya,8♠,Block
2024-07-23,12:22:02,Green,Larah,A♦,Block
2024-07-23,12:22:15,Green,Larah,J♠,Block
2024-07-23,12:25:22,Green,Howard,5♥,Block
2024-07-23,12:38:13,Green,Larah,J♥,Block
2024-07-23,12:43:05,Blue,Paul,K♠,Block
2024-07-23,12:43:08,Green,Daniel,4♠,Block
2024-07-23,12:43:20,Green,Larah,A♦,Block
2024-07-23,12:47:18,Blue,Russel,J♦,Block
2024-07-23,12:47:27,Red,Nishant,J♠,Block
2024-07-23,12:53:03,Blue,Paul,6♣,Block
2024-07-22,12:21:32,Green,Mel,J♥,Block
2024-07-22,12:24:43,Green,Nishant,J♠,Block
2024-07-22,12:33:43,Blue,Daniel,J♥,Block
2024-07-22,12:34:53,Green,Mel,A♣,Block
2024-07-22,12:35:50,Blue,Daniel,3♦,Block
2024-07-22,12:38:32,Blue,Howard,J♦,Block
2024-07-22,12:45:47,Green,Nishant,J♦,Block
2024-07-17,12:55:47,Green,Larah,8♠,Block
2024-07-16,12:25:38,Green,Paul,A♥,Block
2024-07-16,12:26:30,Green,Nishant,J♠,Block
2024-07-16,12:28:34,Green,Nishant,2♣,Block
2024-07-16,12:35:23,Green,Nishant,5♦,Block
2024-07-16,12:38:02,Blue,Mel,J♦,Block
2024-07-16,12:45:02,Blue,Maya,7♥,Block
2024-07-16,12:47:19,Green,Daniel,J♦,Block
2024-07-16,12:48:34,Green,Poonam,J♠,Block
2024-07-16,12:51:08,Blue,Behring,2♣,Block
2024-07-15,12:15:54,Blue,Nishant,A♥,Block
2024-07-15,12:46:19,Green,Larah,J♠,Block
2024-07-15,12:46:32,Green,Larah,J♦,Block
2024-07-10,12:13:34,Blue,Kenji,J♥,Block
2024-07-10,12:14:41,Green,Larah,7♦,Block
2024-07-10,12:20:12,Green,Nishant,J♥,Block
2024-07-10,12:25:45,Blue,Mel,J♠,Block
2024-07-10,12:26:14,Green,Howard,A♦,Block
2024-07-10,12:31:57,Blue,Mel,K♠,Block
2024-07-10,12:32:09,Blue,Mel,A♥,Block
2024-07-10,12:40:26,Blue,Mel,J♠,Block
2024-07-10,12:55:59,Green,Larah,9♥,Block
2024-07-10,12:57:45,Green,Larah,4♦,Block
2024-07-09,12:23:38,Red,Maya,J♦,Block
2024-07-09,12:30:46,Green,Behring,4♦,Block
2024-07-09,12:31:03,Green,Kenji,J♣,Block
2024-07-09,12:31:44,Green,Behring,2♠,Block
2024-07-09,12:37:31,Red,Larah,K♥,Block
2024-07-09,12:37:43,Red,Maya,10♦,Block
2024-07-09,12:39:51,Blue,Maya,2♠,Block
2024-07-09,12:40:57,Blue,Kenji,3♣,Block
2024-07-09,12:44:28,Green,Mel,J♠,Block
2024-07-09,12:45:34,Green,Nishant,J♠,Block
2024-07-09,12:47:26,Blue,Maya,7♥,Block
2024-07-09,12:50:05,Blue,Maya,8♠,Block
2024-07-09,12:51:09,Blue,Daniel,8♣,Block
2024-07-09,12:51:42,Blue,Kenji,A♠,Block
2024-07-09,12:53:29,Green,Paul,9♥,Block
2024-07-09,12:53:59,Blue,Kenji,J♦,Block
2024-07-09,13:05:26,Blue,Andy,J♠,Block
2024-07-09,13:05:28,Green,Larah,7♦,Block
2024-07-09,13:06:37,Blue,Nishant,2♣,Block
2025-01-24,22:14:20,,Ghost,,Sequence
2025-01-22,11:40:47,Blue,Paul,2♠,Sequence
2025-01-22,12:00:57,Blue,Jaemo,2♠,Sequence
2025-01-22,12:02:43,Blue,Russel,2♠,Sequence
2025-01-22,12:03:32,Blue,Paul,2♠,Sequence
2025-01-22,12:08:06,Blue,Jaemo,2♠,Sequence
2025-01-22,12:11:14,Blue,Russel,2♠,Sequence
2025-01-22,12:11:55,Blue,Mel,2♠,Sequence
2025-01-22,12:19:52,Blue,Maya,2♠,Sequence
2025-01-22,12:23:21,Blue,Daniel,2♠,Sequence
2025-01-22,12:37:20,Blue,Nishant,2♠,Sequence
2025-01-22,12:51:37,Blue,Brian,2♠,Sequence
2025-01-22,12:53:10,Blue,Brian,2♠,Sequence
2025-01-21,12:48:39,Blue,Paul,2♠,Sequence
2025-01-21,12:54:52,Blue,Larah,2♠,Sequence
2025-01-20,12:18:14,Blue,Larah,2♠,Sequence
2025-01-20,12:21:21,Blue,Maya,2♠,Sequence
2025-01-20,12:23:33,Blue,Nishant,2♠,Sequence
2025-01-20,12:24:53,Blue,Mel,2♠,Sequence
2025-01-20,12:29:04,Blue,Howard,2♠,Sequence
2025-01-20,12:34:30,Blue,Paul,2♠,Sequence
2025-01-20,12:39:23,Blue,Nishant,2♠,Sequence
2025-01-20,12:39:55,Blue,Mel,2♠,Sequence
2025-01-20,12:45:49,Blue,Larah,2♠,Sequence
2025-01-20,12:46:53,Blue,Howard,2♠,Sequence
2025-01-20,12:47:04,Blue,Paul,2♠,Sequence
2025-01-20,12:47:59,Blue,Maya,2♠,Sequence
2025-01-20,12:55:20,Blue,Howard,2♠,Sequence
2025-01-20,13:01:13,Blue,Behring,2♠,Sequence
2025-01-20,13:02:11,Blue,Mel,2♠,Sequence
2025-01-20,13:02:22,Blue,Jaemo,2♠,Sequence
2025-01-15,12:11:32,Blue,Paul,2♠,Sequence
2025-01-15,12:18:06,Blue,Russel,2♠,Sequence
2025-01-15,12:18:45,Blue,Behring,2♠,Sequence
2025-01-15,12:20:32,Blue,Daniel,2♠,Sequence
2025-01-15,12:23:23,Blue,Howard,2♠,Sequence
2025-01-15,12:24:11,Blue,Jaemo,2♠,Sequence
2025-01-15,12:29:38,Blue,Mel,2♠,Sequence
2025-01-15,12:32:35,Blue,Paul,2♠,Sequence
2025-01-15,12:33:27,Blue,Mel,2♠,Sequence
2025-01-15,12:33:40,Blue,Behring,2♠,Sequence
2025-01-15,12:39:12,Blue,Russel,2♠,Sequence
2025-01-15,12:41:43,Blue,Russel,2♠,Sequence
2025-01-15,12:46:29,Blue,Behring,2♠,Sequence
2025-01-15,12:47:22,Blue,Howard,2♠,Sequence
2025-01-15,12:47:35,Blue,Jaemo,2♠,Sequence
2025-01-15,12:53:03,Blue,Mel,2♠,Sequence
2025-01-15,12:56:10,Blue,Russel,2♠,Sequence
2025-01-14,12:19:31,Blue,Howard,2♠,Sequence
2025-01-14,12:20:29,Blue,Daniel,2♠,Sequence
2025-01-14,12:30:04,Blue,Behring,2♠,Sequence
2025-01-14,12:32:36,Blue,Nishant,2♠,Sequence
2025-01-14,12:35:06,Blue,Paul,2♠,Sequence
2025-01-14,12:35:21,Blue,Behring,2♠,Sequence
2025-01-14,12:39:38,Blue,Daniel,2♠,Sequence
2025-01-14,12:43:47,Blue,Howard,2♠,Sequence
2025-01-14,12:46:37,Blue,Ghost,2♠,Sequence
2025-01-14,12:51:01,Blue,Nishant,2♠,Sequence
2025-01-14,12:52:50,Blue,Nishant,2♠,Sequence
2025-01-14,12:55:08,Blue,Mel,2♠,Sequence
2025-01-13,12:04:17,Green,Daniel,10♣,Sequence
2025-01-13,12:11:36,Blue,Paul,2♠,Sequence
2025-01-13,12:13:15,Blue,Behring,2♠,Sequence
2025-01-13,12:14:15,Blue,Jaemo,2♠,Sequence
2025-01-13,12:18:35,Blue,Howard,2♠,Sequence
2025-01-13,12:24:38,Blue,Maya,2♠,Sequence
2025-01-13,12:24:51,Blue,Brian,2♠,Sequence
2025-01-13,12:26:47,Blue,Howard,2♠,Sequence
2025-01-13,12:30:54,Blue,Russel,2♠,Sequence
2025-01-13,12:31:20,Blue,Brian,2♠,Sequence
2025-01-13,12:36:59,Blue,Brian,2♠,Sequence
2025-01-13,12:39:53,Blue,Paul,2♠,Sequence
2025-01-13,12:47:14,Blue,Nishant,2♠,Sequence
2025-01-13,12:48:17,Blue,Russel,2♠,Sequence
2025-01-13,12:56:43,Blue,Maya,2♠,Sequence
2025-01-13,12:56:59,Blue,Russel,2♠,Sequence
2025-01-06,12:16:07,Red,Brian,Q♥,Sequence
2025-01-06,12:21:52,Blue,Larah,J♦,Sequence
2025-01-06,12:22:03,Green,Brian,5♣,Sequence
2025-01-06,12:27:38,Blue,Maya,J♣,Sequence
2025-01-06,12:36:17,Green,Kenji,7♣,Sequence
2025-01-06,12:38:25,Blue,Larah,J♦,Sequence
2025-01-06,12:39:12,Blue,Larah,J♦,Sequence
2025-01-06,12:39:38,Green,Russel,J♦,Sequence
2025-01-06,12:46:44,Green,Mel,J♣,Sequence
2025-01-06,12:48:16,Green,Mel,J♦,Sequence
2025-01-06,12:55:29,Green,Behring,J♦,Sequence
2025-01-06,13:03:03,Blue,Larah,J♣,Sequence
2025-01-06,13:03:20,Green,Russel,J♦,Sequence
2025-01-06,13:06:15,Blue,Ghost,2♠,Sequence
2024-12-31,12:24:15,Red,Mel,3♥,Sequence
2024-12-31,12:37:30,Blue,Paul,Q♥,Sequence
2024-12-31,12:45:52,Green,Daniel,3♣,Sequence
2024-12-31,12:48:01,Red,Howard,J♦,Sequence
2024-12-31,12:54:46,Blue,Maya,J♦,Sequence
2024-12-31,13:02:06,Blue,Paul,J♦,Sequence
2024-12-31,13:16:41,Blue,Maya,J♦,Sequence
2024-12-30,12:14:51,Blue,Jose,J♣,Sequence
2024-12-30,12:16:55,Blue,Daniel,A♥,Sequence
2024-12-30,12:24:34,Green,Larah,A♣,Sequence
2024-12-30,12:27:29,Blue,Maya,J♦,Sequence
2024-12-30,12:33:11,Blue,Daniel,J♦,Sequence
2024-12-30,12:33:59,Blue,Jose,10♠,Sequence
2024-12-30,12:38:31,Green,Paul,7♠,Sequence
2024-12-30,12:39:04,Blue,Howard,8♠,Sequence
2024-12-30,12:44:49,Blue,Maya,J♣,Sequence
2024-12-30,12:46:55,Blue,Kenji,J♦,Sequence
2024-12-30,12:47:20,Green,Mel,A♦,Sequence
2024-12-30,12:52:57,Blue,Howard,4♦,Sequence
2024-12-30,12:55:35,Green,Larah,6♣,Sequence
2024-12-18,12:08:43,Green,Kenji,J♣,Sequence
2024-12-18,12:16:33,Blue,Maya,J♦,Sequence
2024-12-18,12:18:09,Green,Nishant,4♦,Sequence
2024-12-18,12:18:51,Green,Nishant,J♦,Sequence
2024-12-18,12:23:25,Green,Daniel,J♦,Sequence
2024-12-18,12:43:09,Green,Brian,8♦,Sequence
2024-12-18,12:50:18,Blue,Nishant,J♣,Sequence
2024-12-18,12:51:18,Green,Behring,J♣,Sequence
2024-12-18,18:06:35,Blue,Russel,J♣,Sequence
2024-12-18,18:19:21,Blue,Maya,6♥,Sequence
2024-12-18,18:39:54,Green,Behring,J♦,Sequence
2024-12-18,18:43:26,Green,Andy,J♣,Sequence
2024-12-18,18:55:20,Green,Nishant,J♣,Sequence
2024-12-18,18:57:33,Green,Behring,9♦,Sequence
2024-12-18,19:51:48,Green,Larah,A♥,Sequence
2024-12-18,19:55:30,Green,Larah,A♥,Sequence
2024-12-17,12:07:19,Green,Behring,J♣,Sequence
2024-12-17,12:21:15,Blue,Daniel,8♥,Sequence
2024-12-17,12:28:03,Blue,Ghost,7♥,Sequence
2024-12-17,12:34:33,Green,Nishant,J♦,Sequence
2024-12-17,12:39:14,Blue,Daniel,J♣,Sequence
2024-12-17,12:41:17,Green,Nishant,6♠,Sequence
2024-12-17,12:41:53,Green,Behring,J♦,Sequence
2024-12-17,12:45:28,Blue,Daniel,J♣,Sequence
2024-12-17,12:47:21,Green,Nishant,10♥,Sequence
2024-12-17,12:53:06,Blue,Daniel,J♦,Sequence
2024-12-17,12:54:06,Green,Kenji,J♣,Sequence
2024-12-16,12:21:30,Green,Ghost,J♣,Sequence
2024-12-16,12:22:35,Green,Behring,2♣,Sequence
2024-12-16,12:24:46,Blue,Kenji,8♦,Sequence
2024-12-16,12:30:25,Green,Behring,K♠,Sequence
2024-12-16,12:32:19,Green,Larah,J♦,Sequence
2024-12-16,12:35:20,Blue,Daniel,J♦,Sequence
2024-12-16,12:37:04,Blue,Kenji,3♣,Sequence
2024-12-16,12:37:29,Blue,Brian,J♣,Sequence
2024-12-16,12:40:18,Green,Ghost,J♦,Sequence
2024-12-16,12:43:44,Green,Howard,J♣,Sequence
2024-12-16,12:45:45,Green,Jose,J♦,Sequence
2024-12-16,12:52:53,Green,Nishant,K♣,Sequence
2024-12-16,13:05:53,Blue,Maya,10♠,Sequence
2024-12-11,12:14:28,Blue,Russel,2♥,Sequence
2024-12-11,12:29:31,Blue,Russel,J♦,Sequence
2024-12-11,12:29:52,Green,Larah,J♣,Sequence
2024-12-11,12:38:51,Blue,Paul,J♦,Sequence
2024-12-11,12:41:11,Green,Nishant,8♥,Sequence
2024-12-11,12:47:03,Blue,Paul,J♦,Sequence
2024-12-11,12:50:24,Blue,Behring,J♦,Sequence
2024-12-11,12:50:57,Blue,Behring,J♦,Sequence
2024-12-11,12:54:50,Green,Kenji,10♥,Sequence
2024-12-11,12:57:19,Green,Jaemo,A♠,Sequence
2024-12-10,12:13:05,Blue,Paul,J♦,Sequence
2024-12-10,12:16:36,Blue,Paul,K♣,Sequence
2024-12-10,12:18:59,Blue,Larah,J♦,Sequence
2024-12-10,12:22:11,Green,Russel,J♣,Sequence
2024-12-10,12:24:58,Blue,Paul,4♣,Sequence
2024-12-10,12:26:02,Green,Russel,3♥,Sequence
2024-12-10,12:31:51,Green,Brian,J♦,Sequence
2024-12-10,12:37:51,Green,Nishant,6♣,Sequence
2024-12-10,12:39:09,Green,Paul,J♦,Sequence
2024-12-10,12:39:45,Blue,Larah,J♣,Sequence
2024-12-10,12:40:08,Green,Nishant,J♦,Sequence
2024-12-10,12:48:20,Green,Brian,J♣,Sequence
2024-12-10,12:55:10,Green,Daniel,7♥,Sequence
2024-12-10,12:56:03,Green,Russel,J♣,Sequence
2024-12-10,13:05:33,Green,Brian,J♣,Sequence
2024-12-10,13:06:23,Green,Daniel,J♦,Sequence
2024-12-09,12:23:40,Blue,Nishant,9♠,Sequence
2024-12-09,12:34:34,Red,Jaemo,J♣,Sequence
2024-12-09,12:50:22,Red,Paul,2♠,Sequence
2024-12-09,12:56:44,Green,Daniel,J♦,Sequence
2024-12-04,11:59:43,Green,Ghost,A♥,Sequence
2024-12-04,12:05:59,Green,Daniel,J♣,Sequence
2024-12-04,12:07:33,Green,Larah,Q♦,Sequence
2024-12-04,12:11:45,Green,Daniel,4♠,Sequence
2024-12-04,12:19:15,Blue,Poonam,J♦,Sequence
2024-12-04,12:20:06,Green,Behring,9♦,Sequence
2024-12-04,12:21:47,Blue,Russel,J♣,Sequence
2024-12-04,12:28:29,Blue,Nishant,J♦,Sequence
2024-12-04,12:30:43,Blue,Russel,4♣,Sequence
2024-12-04,12:38:41,Green,Ghost,7♦,Sequence
2024-12-04,12:39:55,Green,Daniel,J♣,Sequence
2024-12-04,12:50:30,Blue,Andy,J♣,Sequence
2024-12-04,12:51:29,Green,Jose,A♦,Sequence
2024-12-04,12:52:00,Green,Daniel,2♣,Sequence
2024-12-04,12:55:47,Blue,Nishant,J♦,Sequence
2024-12-04,12:57:39,Green,Behring,J♦,Sequence
2024-12-04,13:03:42,Blue,Paul,7♣,Sequence
2024-12-03,12:02:44,Blue,Brian,J♦,Sequence
2024-12-03,12:14:15,Green,Larah,J♣,Sequence
2024-12-03,12:16:30,Blue,Daniel,J♣,Sequence
2024-12-03,12:22:34,Blue,Brian,A♠,Sequence
2024-12-03,12:25:52,Blue,Brian,5♠,Sequence
2024-12-03,12:26:53,Blue,Daniel,J♦,Sequence
2024-12-03,12:41:39,Green,Brian,J♣,Sequence
2024-12-03,12:44:43,Green,Larah,A♠,Sequence
2024-12-03,12:54:08,Blue,Behring,9♥,Sequence
2024-12-03,12:54:34,Blue,Nishant,2♣,Sequence
2024-12-03,12:58:57,Blue,Nishant,J♣,Sequence
2024-12-03,13:00:37,Blue,Daniel,J♣,Sequence
2024-12-02,12:12:36,Green,Brian,J♣,Sequence
2024-12-02,12:21:38,Blue,Nishant,J♦,Sequence
2024-12-02,12:29:11,Blue,Mel,A♥,Sequence
2024-12-02,12:30:11,Blue,Nishant,4♦,Sequence
2024-12-02,12:35:56,Green,Jose,6♥,Sequence
2024-12-02,12:39:22,Blue,Russel,J♣,Sequence
2024-12-02,12:41:00,Green,Jose,J♦,Sequence
2024-12-02,12:46:51,Blue,Nishant,2♦,Sequence
2024-12-02,12:47:17,Blue,Mel,2♥,Sequence
2024-12-02,12:59:03,Blue,Russel,J♦,Sequence
2024-11-26,12:13:00,Blue,Paul,J♣,Sequence
2024-11-26,12:17:47,Green,Daniel,K♠,Sequence
2024-11-26,12:19:24,Blue,Kenji,J♦,Sequence
2024-11-26,12:20:59,Blue,Kenji,J♣,Sequence
2024-11-26,12:29:52,Blue,Larah,J♦,Sequence
2024-11-26,12:39:00,Green,Daniel,3♦,Sequence
2024-11-26,12:41:13,Green,Russel,J♣,Sequence
2024-11-26,12:42:12,Blue,Nishant,J♣,Sequence
2024-11-26,12:44:51,Green,Maya,2♥,Sequence
2024-11-26,12:46:24,Green,Russel,J♦,Sequence
2024-11-26,12:55:45,Green,Russel,3♥,Sequence
2024-11-26,12:56:08,Blue,Kenji,J♣,Sequence
2024-11-26,13:06:13,Green,Daniel,J♦,Sequence
2024-11-26,13:09:04,Green,Daniel,J♣,Sequence
2024-11-25,12:23:18,Blue,Jaemo,A♥,Sequence
2024-11-25,12:32:35,Blue,Jose,J♣,Sequence
2024-11-25,12:33:07,Blue,Jaemo,8♦,Sequence
2024-11-25,12:41:59,Blue,Howard,J♦,Sequence
2024-11-25,12:42:53,Blue,Maya,8♣,Sequence
2024-11-25,12:47:29,Green,Daniel,10♣,Sequence
2024-11-25,12:48:08,Blue,Maya,K♦,Sequence
2024-11-25,12:50:18,Green,Daniel,J♦,Sequence
2024-11-25,12:51:14,Green,Daniel,J♦,Sequence
2024-11-25,12:56:55,Blue,Howard,J♣,Sequence
2024-11-25,13:05:26,Blue,Russel,Q♠,Sequence
2024-11-20,12:21:53,Green,Nishant,6♦,Sequence
2024-11-20,12:22:24,Green,Howard,2♣,Sequence
2024-11-20,12:24:01,Blue,Daniel,J♣,Sequence
2024-11-20,12:28:01,Green,Nishant,J♦,Sequence
2024-11-20,12:29:43,Blue,Kenji,10♠,Sequence
2024-11-20,12:34:32,Green,Howard,J♣,Sequence
2024-11-20,12:36:59,Blue,Daniel,J♦,Sequence
2024-11-20,12:40:50,Green,Paul,K♠,Sequence
2024-11-20,12:48:11,Green,Nishant,J♦,Sequence
2024-11-20,12:52:46,Blue,Kenji,Q♣,Sequence
2024-11-20,12:54:32,Green,Nishant,3♠,Sequence
2024-11-20,12:55:02,Blue,Kenji,J♦,Sequence
2024-11-20,12:59:28,Green,Nishant,7♥,Sequence
2024-11-20,13:00:07,Green,Paul,9♣,Sequence
2024-11-19,12:14:52,Blue,Nishant,7♥,Sequence
2024-11-19,12:16:51,Green,Daniel,4♦,Sequence
2024-11-19,12:17:51,Blue,Nishant,J♣,Sequence
2024-11-19,12:18:44,Blue,Mel,J♦,Sequence
2024-11-19,12:22:11,Green,Larah,4♦,Sequence
2024-11-19,12:25:10,Blue,Brian,J♦,Sequence
2024-11-19,12:32:25,Blue,Brian,J♣,Sequence
2024-11-19,12:32:49,Green,Paul,J♣,Sequence
2024-11-19,12:36:53,Blue,Brian,J♦,Sequence
2024-11-19,12:40:47,Green,Maya,J♣,Sequence
2024-11-19,12:43:15,Blue,Howard,J♦,Sequence
2024-11-19,12:44:59,Blue,Nishant,6♣,Sequence
2024-11-19,12:45:54,Green,Maya,9♣,Sequence
2024-11-19,12:48:32,Blue,Nishant,2♥,Sequence
2024-11-19,12:49:00,Green,Daniel,J♦,Sequence
2024-11-19,12:54:52,Green,Paul,J♦,Sequence
2024-11-19,12:55:34,Green,Daniel,J♣,Sequence
2024-11-19,12:57:00,Blue,Brian,J♦,Sequence
2024-11-19,13:01:10,Green,Paul,7♦,Sequence
2024-11-19,13:03:00,Blue,Mel,2♠,Sequence
2024-11-18,12:14:42,Blue,Brian,7♠,Sequence
2024-11-18,12:16:53,Green,Jose,10♣,Sequence
2024-11-18,12:20:00,Blue,Daniel,10♥,Sequence
2024-11-18,12:20:41,Blue,Jose,J♦,Sequence
2024-11-18,12:26:06,Green,Brian,J♦,Sequence
2024-11-18,12:43:32,Red,Kenji,J♣,Sequence
2024-11-18,12:51:09,Green,Larah,J♣,Sequence
2024-11-18,13:03:54,Red,Kenji,K♣,Sequence
2024-11-13,12:07:31,Blue,Nishant,J♦,Sequence
2024-11-13,12:20:52,Blue,Larah,J♣,Sequence
2024-11-13,12:28:58,Blue,Behring,J♦,Sequence
2024-11-13,12:30:04,Green,Howard,5♥,Sequence
2024-11-13,12:32:08,Green,Maya,J♣,Sequence
2024-11-13,12:38:58,Blue,Nishant,J♦,Sequence
2024-11-13,12:39:46,Green,Maya,J♣,Sequence
2024-11-13,12:41:48,Blue,Nishant,J♦,Sequence
2024-11-13,12:47:31,Blue,Nishant,K♥,Sequence
2024-11-13,12:49:37,Green,Howard,9♦,Sequence
2024-11-13,12:51:15,Green,Maya,3♦,Sequence
2024-11-13,12:53:48,Blue,Larah,J♣,Sequence
2024-11-13,13:03:28,Blue,Larah,J♦,Sequence
2024-11-12,12:14:35,Blue,Howard,5♣,Sequence
2024-11-12,12:16:01,Blue,Howard,J♣,Sequence
2024-11-12,12:22:59,Red,Daniel,J♦,Sequence
2024-11-12,12:28:42,Blue,Mel,J♣,Sequence
2024-11-12,12:34:43,Green,Larah,4♣,Sequence
2024-11-12,12:36:05,Green,Larah,A♦,Sequence
2024-11-12,12:40:15,Blue,Paul,A♣,Sequence
2024-11-12,12:50:20,Blue,Mel,J♣,Sequence
2024-11-12,12:56:51,Blue,Mel,J♣,Sequence
2024-11-11,12:01:08,Green,Behring,J♣,Sequence
2024-11-11,12:18:54,Green,Behring,J♦,Sequence
2024-11-11,12:22:35,Green,Behring,J♣,Sequence
2024-11-11,12:26:11,Green,Paul,J♣,Sequence
2024-11-11,12:32:06,Blue,Daniel,J♦,Sequence
2024-11-11,12:35:42,Blue,Jose,J♣,Sequence
2024-11-11,12:42:00,Blue,Jose,J♦,Sequence
2024-11-11,12:43:45,Blue,Daniel,2♥,Sequence
2024-11-11,12:48:02,Green,Paul,J♦,Sequence
2024-11-11,12:56:57,Blue,Daniel,6♣,Sequence
2024-11-11,12:58:52,Green,Mel,2♥,Sequence
2024-11-06,12:16:23,Green,Jaemo,J♦,Sequence
2024-11-06,12:19:22,Green,Jaemo,J♣,Sequence
2024-11-06,12:21:56,Green,Mel,J♣,Sequence
2024-11-06,12:23:55,Blue,Behring,9♠,Sequence
2024-11-06,12:26:03,Blue,Behring,J♣,Sequence
2024-11-06,12:29:55,Blue,Nishant,J♣,Sequence
2024-11-06,12:35:02,Green,Howard,9♥,Sequence
2024-11-06,12:39:58,Green,Mel,2♠,Sequence
2024-11-06,12:44:37,Blue,Nishant,J♦,Sequence
2024-11-06,12:50:53,Green,Brian,7♥,Sequence
2024-11-06,12:51:46,Green,Howard,J♦,Sequence
2024-11-06,12:56:30,Blue,Daniel,J♣,Sequence
2024-11-06,12:56:54,Blue,Larah,5♣,Sequence
2024-11-05,12:09:52,Green,Howard,J♦,Sequence
2024-11-05,12:10:06,Blue,Daniel,J♦,Sequence
2024-11-05,12:12:18,Green,Mel,4♦,Sequence
2024-11-05,12:17:35,Green,Paul,J♦,Sequence
2024-11-05,12:23:55,Blue,Larah,J♦,Sequence
2024-11-05,12:32:23,Green,Brian,8♥,Sequence
2024-11-05,12:32:43,Green,Mel,4♣,Sequence
2024-11-05,12:34:44,Blue,Daniel,10♥,Sequence
2024-11-05,12:39:55,Blue,Kenji,K♠,Sequence
2024-11-05,12:40:27,Blue,Daniel,J♣,Sequence
2024-11-05,12:43:40,Green,Paul,Q♠,Sequence
2024-11-05,12:44:11,Green,Paul,J♦,Sequence
2024-11-05,12:46:20,Blue,Nishant,J♣,Sequence
2024-11-05,12:52:35,Blue,Larah,6♥,Sequence
2024-11-05,12:54:02,Green,Brian,J♣,Sequence
2024-11-05,12:59:19,Green,Brian,J♣,Sequence
2024-11-04,12:07:48,Red,Mel,K♥,Sequence
2024-11-04,12:29:27,Blue,Behring,J♦,Sequence
2024-11-04,12:37:05,Red,Mel,J♦,Sequence
2024-11-04,12:44:28,Blue,Behring,2♦,Sequence
2024-11-04,12:57:30,Red,Russel,8♦,Sequence
